Case ID,Activity,Complete Timestamp,Variant,Variant index,LISTADO DE ESTUDIANTES CON ALGÚN CRÉDITO EN LA CUENTA CORRIENTE ACADÉMICA DE MATERIAS DE AN PLAN 2019,Column 2,Column 3,Column 4,Column 5,Column 8,Column 9,Column 10,Column 11,Column 12
2399,7698 - Lógica y Matemática Discreta,2022-07-11 00:00:00.000,Variant 352,352,1263,Marzo-abril 2022,61348,7698,Lógica y Matemática Discreta,T,APR,86,por dictado,
2399,7669 - Fundamentos de Ingeniería  de software,2022-12-14 00:00:00.000,Variant 352,352,1321,Agosto-setiembre 2022,63179,7669,Fundamentos de Ingeniería  de software,T,APR,83,por dictado,
2399,7669 - Fundamentos de Ingeniería  de software,2022-12-14 00:00:00.000,Variant 352,352,1321,Agosto-setiembre 2022,63179,7669,Fundamentos de Ingeniería  de software,P,APR,83,por dictado,
2399,1774 - Estructuras de datos y algoritmos 1,2022-12-19 00:00:00.000,Variant 352,352,1321,Agosto-setiembre 2022,63581,1774,Estructuras de datos y algoritmos 1,T,APR,86,por dictado,
2399,1774 - Estructuras de datos y algoritmos 1,2022-12-19 00:00:00.000,Variant 352,352,1321,Agosto-setiembre 2022,63581,1774,Estructuras de datos y algoritmos 1,P,APR,86,por dictado,
2399,3837 - Bases de datos 1,2023-07-11 00:00:00.000,Variant 352,352,1278,Marzo-abril 2023,64176,3837,Bases de datos 1,P,APR,95,por dictado,
2399,3837 - Bases de datos 1,2023-07-11 00:00:00.000,Variant 352,352,1278,Marzo-abril 2023,64176,3837,Bases de datos 1,T,APR,95,por dictado,
2399,"7680 - Marketing, mercados y productos digitales",2023-07-17 00:00:00.000,Variant 352,352,1278,Marzo-abril 2023,64178,7680,"Marketing, mercados y productos digitales",P,APR,93,por dictado,
2399,"7680 - Marketing, mercados y productos digitales",2023-07-17 00:00:00.000,Variant 352,352,1278,Marzo-abril 2023,64178,7680,"Marketing, mercados y productos digitales",T,APR,93,por dictado,
2399,7697 - Infraestructura,2023-12-19 00:00:00.000,Variant 352,352,1383,Agosto-setiembre 2023,66297,7697,Infraestructura,P,ELI,0,por dictado,
2399,3839 - Bases de datos 2,2023-12-20 00:00:00.000,Variant 352,352,1383,Agosto-setiembre 2023,66293,3839,Bases de datos 2,P,ELI,0,por dictado,
3227,1479 - Programación 1,2021-07-20 00:00:00.000,Variant 353,353,1259,Marzo-abril 2021,58222,1479,Programación 1,P,ELI,0,por dictado,
3227,1479 - Programación 1,2021-07-20 00:00:00.000,Variant 353,353,1315,Agosto-setiembre 2021,59647,1479,Programación 1,P,ELI,0,por dictado,
3227,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 353,353,1259,Marzo-abril 2021,58247,7687,Taller de tecnologías 1,P,APR,92,por dictado,
3227,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 353,353,1259,Marzo-abril 2021,58247,7687,Taller de tecnologías 1,T,APR,92,por dictado,
3227,1479 - Programación 1,2021-12-14 00:00:00.000,Variant 353,353,1259,Marzo-abril 2021,58222,1479,Programación 1,P,APR,76,por dictado,
3227,1479 - Programación 1,2021-12-14 00:00:00.000,Variant 353,353,1315,Agosto-setiembre 2021,59647,1479,Programación 1,P,APR,76,por dictado,
3227,"7680 - Marketing, mercados y productos digitales",2021-12-23 00:00:00.000,Variant 353,353,1315,Agosto-setiembre 2021,59690,7680,"Marketing, mercados y productos digitales",P,APR,88,por dictado,
3227,"7680 - Marketing, mercados y productos digitales",2021-12-23 00:00:00.000,Variant 353,353,1315,Agosto-setiembre 2021,59690,7680,"Marketing, mercados y productos digitales",T,APR,88,por dictado,
3227,7698 - Lógica y Matemática Discreta,2022-07-11 00:00:00.000,Variant 353,353,1263,Marzo-abril 2022,61348,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
3227,1743 - Programación 2,2022-07-11 00:00:00.000,Variant 353,353,1263,Marzo-abril 2022,61346,1743,Programación 2,P,ELI,0,por dictado,
3227,7698 - Lógica y Matemática Discreta,2022-07-11 00:00:00.000,Variant 353,353,1321,Agosto-setiembre 2022,63168,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
3227,7698 - Lógica y Matemática Discreta,2022-12-14 00:00:00.000,Variant 353,353,1263,Marzo-abril 2022,61348,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
3227,7698 - Lógica y Matemática Discreta,2022-12-14 00:00:00.000,Variant 353,353,1321,Agosto-setiembre 2022,63168,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
2374,1479 - Programación 1,2021-07-20 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58222,1479,Programación 1,P,ELI,0,por dictado,
2374,1479 - Programación 1,2021-07-20 00:00:00.000,Variant 354,354,1315,Agosto-setiembre 2021,60372,1479,Programación 1,P,ELI,0,por dictado,
2374,7109 - Fundamentos de matemática,2021-07-21 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58223,7109,Fundamentos de matemática,P,APR,70,por dictado,
2374,6402 - Administración general,2021-07-26 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58224,6402,Administración general,T,APR,87,por dictado,
2374,6402 - Administración general,2021-07-26 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58224,6402,Administración general,P,APR,87,por dictado,
2374,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58247,7687,Taller de tecnologías 1,P,ELI,0,por dictado,
2374,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58247,7687,Taller de tecnologías 1,T,ELI,0,por dictado,
2374,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 354,354,1263,Marzo-abril 2022,61343,7687,Taller de tecnologías 1,P,ELI,0,por dictado,
2374,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 354,354,1263,Marzo-abril 2022,61343,7687,Taller de tecnologías 1,T,ELI,0,por dictado,
2374,7109 - Fundamentos de matemática,2021-08-05 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58223,7109,Fundamentos de matemática,T,APR,100,por examen,
2374,1479 - Programación 1,2021-12-13 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58222,1479,Programación 1,P,APR,72,por dictado,
2374,1479 - Programación 1,2021-12-13 00:00:00.000,Variant 354,354,1315,Agosto-setiembre 2021,60372,1479,Programación 1,P,APR,72,por dictado,
2374,7698 - Lógica y Matemática Discreta,2021-12-14 00:00:00.000,Variant 354,354,1315,Agosto-setiembre 2021,59686,7698,Lógica y Matemática Discreta,P,ELI,0,por dictado,
2374,6406 - Fundamentos de sistemas de información,2021-12-17 00:00:00.000,Variant 354,354,1315,Agosto-setiembre 2021,59685,6406,Fundamentos de sistemas de información,P,APR,93,por dictado,
2374,6406 - Fundamentos de sistemas de información,2021-12-17 00:00:00.000,Variant 354,354,1315,Agosto-setiembre 2021,59685,6406,Fundamentos de sistemas de información,T,APR,93,por dictado,
2374,7687 - Taller de tecnologías 1,2022-07-25 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58247,7687,Taller de tecnologías 1,P,APR,76,por dictado,
2374,7687 - Taller de tecnologías 1,2022-07-25 00:00:00.000,Variant 354,354,1259,Marzo-abril 2021,58247,7687,Taller de tecnologías 1,T,APR,76,por dictado,
2374,7687 - Taller de tecnologías 1,2022-07-25 00:00:00.000,Variant 354,354,1263,Marzo-abril 2022,61343,7687,Taller de tecnologías 1,T,APR,76,por dictado,
2374,7687 - Taller de tecnologías 1,2022-07-25 00:00:00.000,Variant 354,354,1263,Marzo-abril 2022,61343,7687,Taller de tecnologías 1,P,APR,76,por dictado,
2357,1743 - Programación 2,2020-08-05 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,57814,1743,Programación 2,P,ELI,0,por dictado,
2357,1743 - Programación 2,2021-07-12 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,57814,1743,Programación 2,P,APR,90,por dictado,
2357,1743 - Programación 2,2021-07-12 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,57814,1743,Programación 2,T,APR,90,por dictado,
2357,7698 - Lógica y Matemática Discreta,2021-07-19 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,57815,7698,Lógica y Matemática Discreta,T,APR,91,por dictado,
2357,7698 - Lógica y Matemática Discreta,2021-07-19 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,57815,7698,Lógica y Matemática Discreta,P,APR,91,por dictado,
2357,6402 - Administración general,2021-07-26 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,58220,6402,Administración general,P,ELI,0,por dictado,
2357,6402 - Administración general,2021-07-26 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,62147,6402,Administración general,P,ELI,0,por dictado,
2357,7669 - Fundamentos de Ingeniería  de software,2021-12-13 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59659,7669,Fundamentos de Ingeniería  de software,T,APR,88,por dictado,
2357,7669 - Fundamentos de Ingeniería  de software,2021-12-13 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59659,7669,Fundamentos de Ingeniería  de software,P,APR,88,por dictado,
2357,3837 - Bases de datos 1,2021-12-15 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,61864,3837,Bases de datos 1,P,ELI,0,por dictado,
2357,3837 - Bases de datos 1,2021-12-15 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59658,3837,Bases de datos 1,P,ELI,0,por dictado,
2357,3837 - Bases de datos 1,2021-12-15 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63174,3837,Bases de datos 1,P,ELI,0,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2021-12-20 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,61500,1774,Estructuras de datos y algoritmos 1,P,ELI,0,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2021-12-20 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59657,1774,Estructuras de datos y algoritmos 1,P,ELI,0,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2021-12-20 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63173,1774,Estructuras de datos y algoritmos 1,P,ELI,0,por dictado,
2357,3837 - Bases de datos 1,2022-07-14 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,61864,3837,Bases de datos 1,P,ELI,0,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2022-07-14 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,61500,1774,Estructuras de datos y algoritmos 1,P,ELI,0,por dictado,
2357,3837 - Bases de datos 1,2022-07-14 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59658,3837,Bases de datos 1,P,ELI,0,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2022-07-14 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59657,1774,Estructuras de datos y algoritmos 1,P,ELI,0,por dictado,
2357,3837 - Bases de datos 1,2022-07-14 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63174,3837,Bases de datos 1,P,ELI,0,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2022-07-14 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63173,1774,Estructuras de datos y algoritmos 1,P,ELI,0,por dictado,
2357,6402 - Administración general,2022-07-19 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,58220,6402,Administración general,T,APR,86,por dictado,
2357,6402 - Administración general,2022-07-19 00:00:00.000,Variant 355,355,1259,Marzo-abril 2021,58220,6402,Administración general,P,APR,86,por dictado,
2357,6402 - Administración general,2022-07-19 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,62147,6402,Administración general,P,APR,86,por dictado,
2357,6402 - Administración general,2022-07-19 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,62147,6402,Administración general,T,APR,86,por dictado,
2357,3837 - Bases de datos 1,2022-12-12 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,61864,3837,Bases de datos 1,P,APR,77,por dictado,
2357,3837 - Bases de datos 1,2022-12-12 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59658,3837,Bases de datos 1,P,APR,77,por dictado,
2357,3837 - Bases de datos 1,2022-12-12 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63174,3837,Bases de datos 1,P,APR,77,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2022-12-14 00:00:00.000,Variant 355,355,1263,Marzo-abril 2022,61500,1774,Estructuras de datos y algoritmos 1,P,APR,70,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2022-12-14 00:00:00.000,Variant 355,355,1315,Agosto-setiembre 2021,59657,1774,Estructuras de datos y algoritmos 1,P,APR,70,por dictado,
2357,1774 - Estructuras de datos y algoritmos 1,2022-12-14 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63173,1774,Estructuras de datos y algoritmos 1,P,APR,70,por dictado,
2357,"7680 - Marketing, mercados y productos digitales",2022-12-27 00:00:00.000,Variant 355,355,1321,Agosto-setiembre 2022,63176,7680,"Marketing, mercados y productos digitales",P,ELI,0,por dictado,
2357,7697 - Infraestructura,2023-07-05 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64162,7697,Infraestructura,P,NSP,0,por dictado,
2357,7697 - Infraestructura,2023-07-05 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66296,7697,Infraestructura,P,NSP,0,por dictado,
2357,3836 - Probabilidad y estadística aplicada,2023-07-10 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64161,3836,Probabilidad y estadística aplicada,T,APR,98,por dictado,
2357,3836 - Probabilidad y estadística aplicada,2023-07-10 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64161,3836,Probabilidad y estadística aplicada,P,APR,98,por dictado,
2357,6406 - Fundamentos de sistemas de información,2023-07-17 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64144,6406,Fundamentos de sistemas de información,P,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2023-08-09 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,T,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2023-08-09 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,P,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2023-08-09 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66456,3924,Diseño de aplicaciones 1,T,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2023-08-09 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66456,3924,Diseño de aplicaciones 1,P,ELI,0,por dictado,
2357,7697 - Infraestructura,2023-12-19 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64162,7697,Infraestructura,P,NSP,0,por dictado,
2357,7697 - Infraestructura,2023-12-19 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66296,7697,Infraestructura,P,NSP,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-02-14 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,P,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-02-14 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,T,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-02-14 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66456,3924,Diseño de aplicaciones 1,P,ELI,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-02-14 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66456,3924,Diseño de aplicaciones 1,T,ELI,0,por dictado,
2357,7697 - Infraestructura,2024-07-05 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64162,7697,Infraestructura,P,ABN,0,por dictado,
2357,7697 - Infraestructura,2024-07-05 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66296,7697,Infraestructura,P,ABN,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-07-10 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,T,ABN,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-07-10 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,P,ABN,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-07-10 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66456,3924,Diseño de aplicaciones 1,T,ABN,0,por dictado,
2357,3924 - Diseño de aplicaciones 1,2024-07-10 00:00:00.000,Variant 355,355,1383,Agosto-setiembre 2023,66456,3924,Diseño de aplicaciones 1,P,ABN,0,por dictado,
2357,6406 - Fundamentos de sistemas de información,2024-07-15 00:00:00.000,Variant 355,355,1278,Marzo-abril 2023,64144,6406,Fundamentos de sistemas de información,P,ABN,0,por dictado,
2385,7109 - Fundamentos de matemática,2021-07-19 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58133,7109,Fundamentos de matemática,P,APR,100,por dictado,
2385,7109 - Fundamentos de matemática,2021-07-19 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58133,7109,Fundamentos de matemática,T,APR,100,por dictado,
2385,1479 - Programación 1,2021-07-20 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58131,1479,Programación 1,T,APR,90,por dictado,
2385,1479 - Programación 1,2021-07-20 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58131,1479,Programación 1,P,APR,90,por dictado,
2385,6402 - Administración general,2021-07-23 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58136,6402,Administración general,P,APR,91,por dictado,
2385,6402 - Administración general,2021-07-23 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58136,6402,Administración general,T,APR,91,por dictado,
2385,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58238,7687,Taller de tecnologías 1,T,APR,92,por dictado,
2385,7687 - Taller de tecnologías 1,2021-07-29 00:00:00.000,Variant 356,356,1259,Marzo-abril 2021,58238,7687,Taller de tecnologías 1,P,APR,92,por dictado,
2385,1743 - Programación 2,2021-12-08 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61318,1743,Programación 2,P,ELI,0,por dictado,
2385,1743 - Programación 2,2021-12-08 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59651,1743,Programación 2,P,ELI,0,por dictado,
2385,7698 - Lógica y Matemática Discreta,2021-12-16 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59656,7698,Lógica y Matemática Discreta,P,APR,89,por dictado,
2385,7698 - Lógica y Matemática Discreta,2021-12-16 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59656,7698,Lógica y Matemática Discreta,T,APR,89,por dictado,
2385,6406 - Fundamentos de sistemas de información,2021-12-22 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59652,6406,Fundamentos de sistemas de información,T,APR,86,por dictado,
2385,6406 - Fundamentos de sistemas de información,2021-12-22 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59652,6406,Fundamentos de sistemas de información,P,APR,86,por dictado,
2385,1743 - Programación 2,2022-07-07 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61318,1743,Programación 2,P,APR,79,por dictado,
2385,1743 - Programación 2,2022-07-07 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59651,1743,Programación 2,P,APR,79,por dictado,
2385,3836 - Probabilidad y estadística aplicada,2022-07-11 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61327,3836,Probabilidad y estadística aplicada,P,APR,100,por dictado,
2385,3836 - Probabilidad y estadística aplicada,2022-07-11 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61327,3836,Probabilidad y estadística aplicada,T,APR,100,por dictado,
2385,"7680 - Marketing, mercados y productos digitales",2022-07-19 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61354,7680,"Marketing, mercados y productos digitales",T,APR,88,por dictado,
2385,"7680 - Marketing, mercados y productos digitales",2022-07-19 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61354,7680,"Marketing, mercados y productos digitales",P,APR,88,por dictado,
2385,1743 - Programación 2,2022-08-10 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61318,1743,Programación 2,T,ELI,0,por examen,
2385,1743 - Programación 2,2022-08-10 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59651,1743,Programación 2,T,ELI,0,por examen,
2385,7894 - Taller de visualización de datos y storytelling,2022-08-24 00:00:00.000,Variant 356,356,1357,Talleres julio-agosto 2022,62559,7894,Taller de visualización de datos y storytelling,T,APR,85,por dictado,
2385,7894 - Taller de visualización de datos y storytelling,2022-08-24 00:00:00.000,Variant 356,356,1357,Talleres julio-agosto 2022,62559,7894,Taller de visualización de datos y storytelling,P,APR,85,por dictado,
2385,3837 - Bases de datos 1,2022-12-12 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63174,3837,Bases de datos 1,P,APR,86,por dictado,
2385,3837 - Bases de datos 1,2022-12-12 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63174,3837,Bases de datos 1,T,APR,86,por dictado,
2385,1774 - Estructuras de datos y algoritmos 1,2022-12-14 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63173,1774,Estructuras de datos y algoritmos 1,P,APR,71,por dictado,
2385,7669 - Fundamentos de Ingeniería  de software,2022-12-14 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63175,7669,Fundamentos de Ingeniería  de software,P,APR,84,por dictado,
2385,7669 - Fundamentos de Ingeniería  de software,2022-12-14 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63175,7669,Fundamentos de Ingeniería  de software,T,APR,84,por dictado,
2385,7697 - Infraestructura,2022-12-19 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63192,7697,Infraestructura,P,APR,79,por dictado,
2385,7697 - Infraestructura,2023-02-02 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63192,7697,Infraestructura,T,APR,80,por examen,
2385,1743 - Programación 2,2023-02-14 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61318,1743,Programación 2,T,ELI,0,por examen,
2385,1743 - Programación 2,2023-02-14 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59651,1743,Programación 2,T,ELI,0,por examen,
2385,7663 - Comunicación y liderazgo,2023-03-15 00:00:00.000,Variant 356,356,1365,Talleres febrero-marzo 2023,64504,7663,Comunicación y liderazgo,P,APR,87,por dictado,
2385,7663 - Comunicación y liderazgo,2023-03-15 00:00:00.000,Variant 356,356,1365,Talleres febrero-marzo 2023,64504,7663,Comunicación y liderazgo,T,APR,87,por dictado,
2385,3839 - Bases de datos 2,2023-07-19 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64180,3839,Bases de datos 2,P,APR,74,por dictado,
2385,7655 - Análisis y diseño funcional,2023-07-24 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64166,7655,Análisis y diseño funcional,P,APR,72,por dictado,
2385,7681 - Métodos cuantitativos para los negocios,2023-07-24 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64164,7681,Métodos cuantitativos para los negocios,P,APR,81,por dictado,
2385,3924 - Diseño de aplicaciones 1,2023-07-25 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,P,APR,73,por dictado,
2385,3924 - Diseño de aplicaciones 1,2023-07-25 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64159,3924,Diseño de aplicaciones 1,T,APR,73,por dictado,
2385,1774 - Estructuras de datos y algoritmos 1,2023-07-28 00:00:00.000,Variant 356,356,1321,Agosto-setiembre 2022,63173,1774,Estructuras de datos y algoritmos 1,T,APR,70,por examen,
2385,7655 - Análisis y diseño funcional,2023-08-03 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64166,7655,Análisis y diseño funcional,T,ELI,0,por examen,
2385,3839 - Bases de datos 2,2023-08-08 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64180,3839,Bases de datos 2,T,ELI,0,por examen,
2385,7699 - Taller de seguridad informática,2023-08-23 00:00:00.000,Variant 356,356,1382,Talleres julio-agosto 2023,66025,7699,Taller de seguridad informática,P,APR,81,por dictado,
2385,7699 - Taller de seguridad informática,2023-08-23 00:00:00.000,Variant 356,356,1382,Talleres julio-agosto 2023,66025,7699,Taller de seguridad informática,T,APR,81,por dictado,
2385,1743 - Programación 2,2023-09-14 00:00:00.000,Variant 356,356,1263,Marzo-abril 2022,61318,1743,Programación 2,T,APR,70,por examen,
2385,1743 - Programación 2,2023-09-14 00:00:00.000,Variant 356,356,1315,Agosto-setiembre 2021,59651,1743,Programación 2,T,APR,70,por examen,
2385,3838 - Redes,2023-12-11 00:00:00.000,Variant 356,356,1383,Agosto-setiembre 2023,66300,3838,Redes,P,ABN,0,por dictado,
2385,3838 - Redes,2023-12-11 00:00:00.000,Variant 356,356,1383,Agosto-setiembre 2023,66300,3838,Redes,P,APR,70,por dictado,
2385,7678 - Machine learning para análisis de datos,2023-12-12 00:00:00.000,Variant 356,356,1383,Agosto-setiembre 2023,66302,7678,Machine learning para análisis de datos,T,APR,86,por dictado,
2385,7678 - Machine learning para análisis de datos,2023-12-12 00:00:00.000,Variant 356,356,1383,Agosto-setiembre 2023,66302,7678,Machine learning para análisis de datos,P,APR,86,por dictado,
2385,7655 - Análisis y diseño funcional,2024-02-08 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64166,7655,Análisis y diseño funcional,T,APR,82,por examen,
2385,6343 - Diseño de aplicaciones 2,2024-02-08 00:00:00.000,Variant 356,356,1383,Agosto-setiembre 2023,66460,6343,Diseño de aplicaciones 2,P,APR,70,por dictado,
2385,6343 - Diseño de aplicaciones 2,2024-02-08 00:00:00.000,Variant 356,356,1383,Agosto-setiembre 2023,66460,6343,Diseño de aplicaciones 2,T,APR,70,por dictado,
2385,3839 - Bases de datos 2,2024-05-20 00:00:00.000,Variant 356,356,1278,Marzo-abril 2023,64180,3839,Bases de datos 2,T,APR,75,por examen,
2385,3842 - Bases de datos 3,2024-07-03 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,67967,3842,Bases de datos 3,P,APR,95,por dictado,
2385,3842 - Bases de datos 3,2024-07-03 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,67967,3842,Bases de datos 3,T,APR,95,por dictado,
2385,7674 - Ingeniería de software ágil 1,2024-07-03 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,67970,7674,Ingeniería de software ágil 1,T,APR,96,por dictado,
2385,7674 - Ingeniería de software ágil 1,2024-07-03 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,67970,7674,Ingeniería de software ágil 1,P,APR,96,por dictado,
2385,6498 - Programación de redes,2024-07-04 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,67968,6498,Programación de redes,T,APR,93,por dictado,
2385,6498 - Programación de redes,2024-07-04 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,67968,6498,Programación de redes,P,APR,93,por dictado,
2385,7664 - Data mining,2024-07-05 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,68891,7664,Data mining,T,APR,98,por dictado,
2385,7664 - Data mining,2024-07-05 00:00:00.000,Variant 356,356,1279,Marzo-abril 2024,68891,7664,Data mining,P,APR,98,por dictado,
